#source_node	source_class	dest_node	dest_class	edge_class
12269	R	12315	R	R->R
12269	R	12316	R	R->R
12269	R	12317	R	R->R
12269	R	12318	R	R->R
12269	R	12319	R	R->R
12269	R	12320	R	R->R
12269	R	12321	R	R->R
12269	R	12322	R	R->R
12269	R	12323	R	R->R
12269	R	12324	R	R->R
12269	R	12325	R	R->R
12269	R	12326	R	R->R
1984	U	1985	U	U->U
1984	U	1986	U	U->U
1984	U	1485	U	U->U
1984	U	1987	U	U->U
1984	U	1988	U	U->U
1984	U	1989	U	U->U
1984	U	1990	U	U->U
1984	U	1991	U	U->U
1984	U	1492	U	U->U
1984	U	1992	U	U->U
1984	U	1993	U	U->U
1984	U	1994	U	U->U
1984	U	85	U	U->U
1984	U	1995	U	U->U
1984	U	1996	U	U->U
1984	U	1997	U	U->U
1984	U	1998	U	U->U
1984	U	1999	U	U->U
1984	U	2000	U	U->U
1984	U	2001	U	U->U
1984	U	2002	U	U->U
1984	U	2003	U	U->U
1984	U	2004	U	U->U
1984	U	2005	U	U->U
1984	U	2006	U	U->U
1984	U	2007	U	U->U
1984	U	2008	U	U->U
1984	U	2009	U	U->U
1984	U	2010	U	U->U
1984	U	2011	U	U->U
1984	U	2012	U	U->U
1984	U	1388	U	U->U
1984	U	2013	U	U->U
1984	U	2014	U	U->U
1984	U	2015	U	U->U
1984	U	2016	U	U->U
1984	U	2017	U	U->U
1984	U	2018	U	U->U
1984	U	2019	U	U->U
1984	U	2020	U	U->U
1984	U	2021	U	U->U
1984	U	2022	U	U->U
1984	U	110	U	U->U
1984	U	2023	U	U->U
1984	U	2024	U	U->U
1984	U	2025	U	U->U
1984	U	2026	U	U->U
1984	U	2027	U	U->U
1984	U	115	U	U->U
1984	U	478	U	U->U
2028	U	1984	U	U->U
2029	U	1984	U	U->U
2030	U	1984	U	U->U
2031	U	1984	U	U->U
2032	U	1984	U	U->U
2033	U	1984	U	U->U
2034	U	1984	U	U->U
2035	U	1984	U	U->U
2036	U	1984	U	U->U
2037	U	1984	U	U->U
2038	U	1984	U	U->U
1996	U	1984	U	U->U
2039	U	1984	U	U->U
2040	U	1984	U	U->U
2041	U	1984	U	U->U
2004	U	1984	U	U->U
2042	U	1984	U	U->U
2043	U	1984	U	U->U
2044	U	1984	U	U->U
2045	U	1984	U	U->U
2046	U	1984	U	U->U
2047	U	1984	U	U->U
2048	U	1984	U	U->U
2049	U	1984	U	U->U
2050	U	1984	U	U->U
2051	U	1984	U	U->U
2052	U	1984	U	U->U
2053	U	1984	U	U->U
2054	U	1984	U	U->U
1791	U	1984	U	U->U
2055	U	1984	U	U->U
2056	U	1984	U	U->U
2057	U	1984	U	U->U
2058	U	1984	U	U->U
2059	U	1984	U	U->U
2060	U	1984	U	U->U
2061	U	1984	U	U->U
2062	U	1984	U	U->U
2063	U	1984	U	U->U
2064	U	1984	U	U->U
2065	U	1984	U	U->U
164	U	1984	U	U->U
2066	U	1984	U	U->U
1813	U	1984	U	U->U
2067	U	1984	U	U->U
2068	U	1984	U	U->U
2069	U	1984	U	U->U
2070	U	1984	U	U->U
2071	U	1984	U	U->U
2072	U	1984	U	U->U
12327	R	2073	U	R-U
2073	U	12328	R	U-R
2073	U	12329	R	U-R
2073	U	12330	R	U-R
2073	U	12331	R	U-R
2073	U	12332	R	U-R
2073	U	12333	R	U-R
2073	U	12334	R	U-R
2073	U	12327	R	U-R
2073	U	12335	R	U-R
2073	U	12336	R	U-R
12327	R	12337	R	R->R
12327	R	12338	R	R->R
12327	R	12339	R	R->R
12327	R	12340	R	R->R
12327	R	12341	R	R->R
12327	R	12327	R	R->R
2073	U	2074	U	U->U
2074	U	2073	U	U->U
12342	R	2075	U	R-U
2075	U	12343	R	U-R
2075	U	12344	R	U-R
2075	U	12345	R	U-R
2075	U	12342	R	U-R
2075	U	12346	R	U-R
2075	U	12347	R	U-R
12342	R	12348	R	R->R
12342	R	12349	R	R->R
12342	R	12350	R	R->R
12342	R	12351	R	R->R
12342	R	12352	R	R->R
12342	R	12353	R	R->R
12342	R	12354	R	R->R
12342	R	12355	R	R->R
12342	R	12342	R	R->R
12342	R	12356	R	R->R
12342	R	12357	R	R->R
12342	R	12358	R	R->R
2075	U	2076	U	U->U
2075	U	2077	U	U->U
2075	U	2078	U	U->U
2075	U	2079	U	U->U
2075	U	2080	U	U->U
2075	U	2081	U	U->U
2075	U	2082	U	U->U
2075	U	2083	U	U->U
2075	U	2084	U	U->U
2075	U	2085	U	U->U
2075	U	2086	U	U->U
2075	U	2087	U	U->U
2075	U	2088	U	U->U
2075	U	2089	U	U->U
2075	U	2090	U	U->U
2075	U	2091	U	U->U
2075	U	2092	U	U->U
2075	U	2093	U	U->U
2075	U	2094	U	U->U
2075	U	2095	U	U->U
2075	U	2096	U	U->U
2075	U	2097	U	U->U
2075	U	2098	U	U->U
2075	U	2099	U	U->U
2075	U	2100	U	U->U
2075	U	2101	U	U->U
2075	U	2102	U	U->U
2075	U	2103	U	U->U
2075	U	2104	U	U->U
2075	U	2105	U	U->U
2075	U	2106	U	U->U
2075	U	2107	U	U->U
2075	U	2108	U	U->U
2075	U	2109	U	U->U
2075	U	2110	U	U->U
2075	U	2111	U	U->U
2075	U	2112	U	U->U
2075	U	2113	U	U->U
2075	U	2114	U	U->U
2075	U	2115	U	U->U
2075	U	2116	U	U->U
2075	U	2117	U	U->U
2075	U	2118	U	U->U
2100	U	2075	U	U->U
2077	U	2075	U	U->U
12359	R	2119	U	R-U
2119	U	12359	R	U-R
2119	U	12360	R	U-R
2119	U	12361	R	U-R
2119	U	12362	R	U-R
2119	U	12363	R	U-R
2119	U	12364	R	U-R
2119	U	12365	R	U-R
12359	R	12366	R	R->R
12359	R	12367	R	R->R
12359	R	12359	R	R->R
12359	R	12368	R	R->R
12359	R	12369	R	R->R
12359	R	12370	R	R->R
12359	R	12371	R	R->R
12359	R	12372	R	R->R
12359	R	12373	R	R->R
12359	R	12374	R	R->R
12359	R	12375	R	R->R
12359	R	12376	R	R->R
12359	R	12377	R	R->R
12359	R	12378	R	R->R
12359	R	12379	R	R->R
12359	R	12380	R	R->R
12359	R	12381	R	R->R
12359	R	12382	R	R->R
12359	R	12383	R	R->R
12384	R	2120	U	R-U
12385	R	2121	U	R-U
12386	R	2122	U	R-U
12387	R	2123	U	R-U
12388	R	2124	U	R-U
12389	R	2125	U	R-U
12390	R	2126	U	R-U
12391	R	2127	U	R-U
12392	R	2128	U	R-U
12393	R	2129	U	R-U
12394	R	2130	U	R-U
12395	R	2131	U	R-U
12396	R	2132	U	R-U
12397	R	2133	U	R-U
12398	R	2134	U	R-U
12399	R	2135	U	R-U
12400	R	2136	U	R-U
12401	R	2137	U	R-U
12402	R	2137	U	R-U
12403	R	2137	U	R-U
12404	R	2138	U	R-U
12405	R	2139	U	R-U
12406	R	2140	U	R-U
12407	R	2141	U	R-U
12408	R	2142	U	R-U
12409	R	2143	U	R-U
12410	R	2144	U	R-U
12411	R	2145	U	R-U
12412	R	2146	U	R-U
12413	R	2147	U	R-U
12414	R	2148	U	R-U
12415	R	2149	U	R-U
2149	U	12416	R	U-R
2149	U	12417	R	U-R
2149	U	12418	R	U-R
2149	U	12419	R	U-R
2149	U	12420	R	U-R
2149	U	12421	R	U-R
2149	U	12422	R	U-R
2149	U	12423	R	U-R
2149	U	12415	R	U-R
2149	U	12424	R	U-R
2149	U	12425	R	U-R
2149	U	12426	R	U-R
2149	U	12427	R	U-R
2149	U	12428	R	U-R
2149	U	12429	R	U-R
2149	U	12430	R	U-R
2149	U	2150	U	U->U
2150	U	2149	U	U->U
12417	R	2149	U	R-U
2149	U	12416	R	U-R
2149	U	12417	R	U-R
2149	U	12418	R	U-R
2149	U	12419	R	U-R
2149	U	12420	R	U-R
2149	U	12421	R	U-R
2149	U	12422	R	U-R
2149	U	12423	R	U-R
2149	U	12415	R	U-R
2149	U	12424	R	U-R
2149	U	12425	R	U-R
2149	U	12426	R	U-R
2149	U	12427	R	U-R
2149	U	12428	R	U-R
2149	U	12429	R	U-R
2149	U	12430	R	U-R
2149	U	2150	U	U->U
2150	U	2149	U	U->U
12431	R	2151	U	R-U
2151	U	12432	R	U-R
2151	U	12431	R	U-R
2151	U	12433	R	U-R
2151	U	12434	R	U-R
2151	U	12435	R	U-R
2151	U	12436	R	U-R
2151	U	2152	U	U->U
2151	U	2153	U	U->U
2151	U	2154	U	U->U
2152	U	2151	U	U->U
2153	U	2151	U	U->U
2154	U	2151	U	U->U
12437	R	2155	U	R-U
12438	R	2156	U	R-U
2156	U	12439	R	U-R
2156	U	12440	R	U-R
2156	U	12441	R	U-R
2156	U	12442	R	U-R
2156	U	12443	R	U-R
2156	U	12444	R	U-R
2156	U	12445	R	U-R
2156	U	12446	R	U-R
2156	U	12447	R	U-R
2156	U	12448	R	U-R
2156	U	12449	R	U-R
2156	U	12450	R	U-R
2156	U	12451	R	U-R
2156	U	12452	R	U-R
2156	U	12453	R	U-R
2156	U	12454	R	U-R
2156	U	12455	R	U-R
2156	U	12456	R	U-R
2156	U	12457	R	U-R
2156	U	12458	R	U-R
2156	U	12459	R	U-R
2156	U	12438	R	U-R
2156	U	12460	R	U-R
2156	U	12461	R	U-R
2156	U	12462	R	U-R
2156	U	12463	R	U-R
2156	U	12464	R	U-R
2156	U	12465	R	U-R
2156	U	12466	R	U-R
2156	U	12467	R	U-R
12438	R	12468	R	R->R
12438	R	12469	R	R->R
12438	R	12470	R	R->R
12438	R	12471	R	R->R
12438	R	12472	R	R->R
12438	R	12473	R	R->R
12438	R	12474	R	R->R
12438	R	12475	R	R->R
12438	R	12476	R	R->R
12438	R	12438	R	R->R
2156	U	2157	U	U->U
2157	U	2156	U	U->U
12477	R	2158	U	R-U
2158	U	12478	R	U-R
2158	U	12479	R	U-R
2158	U	12480	R	U-R
2158	U	12481	R	U-R
2158	U	12482	R	U-R
2158	U	12483	R	U-R
2158	U	12484	R	U-R
2158	U	12485	R	U-R
2158	U	2159	U	U->U
2158	U	2160	U	U->U
2158	U	2161	U	U->U
2158	U	2162	U	U->U
2158	U	2163	U	U->U
2158	U	2164	U	U->U
2158	U	2165	U	U->U
2158	U	2166	U	U->U
2158	U	2167	U	U->U
2158	U	2168	U	U->U
2158	U	2169	U	U->U
2158	U	2170	U	U->U
2158	U	2171	U	U->U
2158	U	2172	U	U->U
2158	U	2173	U	U->U
2174	U	2158	U	U->U
2166	U	2158	U	U->U
2175	U	2158	U	U->U
2176	U	2158	U	U->U
2167	U	2158	U	U->U
2177	U	2158	U	U->U
2178	U	2158	U	U->U
2172	U	2158	U	U->U
2179	U	2158	U	U->U
2180	U	2158	U	U->U
2181	U	2158	U	U->U
2163	U	2158	U	U->U
2182	U	2158	U	U->U
2183	U	2158	U	U->U
2184	U	2158	U	U->U
2170	U	2158	U	U->U
2185	U	2158	U	U->U
2186	U	2158	U	U->U
2187	U	2158	U	U->U
2173	U	2158	U	U->U
2160	U	2158	U	U->U
2188	U	2158	U	U->U
2189	U	2158	U	U->U
2168	U	2158	U	U->U
2190	U	2158	U	U->U
2171	U	2158	U	U->U
2191	U	2158	U	U->U
2192	U	2158	U	U->U
2161	U	2158	U	U->U
2169	U	2158	U	U->U
2193	U	2158	U	U->U
12486	R	2194	U	R-U
2194	U	12486	R	U-R
2194	U	12487	R	U-R
2194	U	12488	R	U-R
2194	U	12489	R	U-R
2194	U	12490	R	U-R
2194	U	12491	R	U-R
2194	U	12492	R	U-R
2194	U	12493	R	U-R
2194	U	12494	R	U-R
2194	U	12495	R	U-R
2194	U	12496	R	U-R
2194	U	12497	R	U-R
2194	U	12498	R	U-R
2194	U	12499	R	U-R
2194	U	12500	R	U-R
2194	U	12501	R	U-R
2194	U	12502	R	U-R
2194	U	12503	R	U-R
2194	U	12504	R	U-R
2194	U	12505	R	U-R
2194	U	12506	R	U-R
2194	U	12507	R	U-R
2194	U	12508	R	U-R
2194	U	12509	R	U-R
2194	U	12510	R	U-R
2194	U	12511	R	U-R
12486	R	12512	R	R->R
12486	R	12486	R	R->R
12486	R	12513	R	R->R
12514	R	2195	U	R-U
2195	U	12515	R	U-R
2195	U	12516	R	U-R
2195	U	12517	R	U-R
12518	R	2196	U	R-U
2196	U	12519	R	U-R
2196	U	12520	R	U-R
2196	U	2197	U	U->U
2196	U	2198	U	U->U
2196	U	2199	U	U->U
2196	U	2200	U	U->U
2196	U	2201	U	U->U
2196	U	2202	U	U->U
2196	U	2203	U	U->U
2196	U	2204	U	U->U
2196	U	2205	U	U->U
2196	U	2206	U	U->U
2196	U	2207	U	U->U
2196	U	2208	U	U->U
2196	U	2209	U	U->U
2196	U	2210	U	U->U
2196	U	2211	U	U->U
2196	U	2212	U	U->U
2196	U	2213	U	U->U
2196	U	2214	U	U->U
2196	U	2215	U	U->U
2196	U	2216	U	U->U
2196	U	2217	U	U->U
12521	R	2218	U	R-U
2218	U	12522	R	U-R
2218	U	12523	R	U-R
2218	U	12524	R	U-R
2218	U	12525	R	U-R
2218	U	12526	R	U-R
2218	U	12527	R	U-R
2218	U	12528	R	U-R
2218	U	12529	R	U-R
2218	U	12530	R	U-R
2218	U	12531	R	U-R
2218	U	2219	U	U->U
2219	U	2218	U	U->U
12532	R	2220	U	R-U
12533	R	2221	U	R-U
2221	U	12534	R	U-R
2221	U	12533	R	U-R
2221	U	12535	R	U-R
2221	U	12536	R	U-R
12537	R	12533	R	R->R
12533	R	12538	R	R->R
12533	R	12539	R	R->R
12533	R	12540	R	R->R
12533	R	12541	R	R->R
12533	R	12542	R	R->R
12533	R	12543	R	R->R
12533	R	12544	R	R->R
12533	R	12545	R	R->R
12533	R	12546	R	R->R
12533	R	12547	R	R->R
12533	R	12548	R	R->R
12533	R	12549	R	R->R
12533	R	12550	R	R->R
12533	R	12551	R	R->R
12533	R	12552	R	R->R
12533	R	12553	R	R->R
12533	R	12554	R	R->R
12533	R	12555	R	R->R
12533	R	12556	R	R->R
12533	R	12557	R	R->R
12533	R	12558	R	R->R
12533	R	12559	R	R->R
12533	R	12560	R	R->R
12533	R	12561	R	R->R
12533	R	12562	R	R->R
12533	R	12563	R	R->R
12533	R	12564	R	R->R
12533	R	12565	R	R->R
12533	R	12566	R	R->R
12533	R	12567	R	R->R
12533	R	12568	R	R->R
12533	R	12569	R	R->R
12533	R	12570	R	R->R
12533	R	12571	R	R->R
12533	R	12572	R	R->R
12533	R	12573	R	R->R
12533	R	12574	R	R->R
12533	R	12575	R	R->R
12533	R	12576	R	R->R
12533	R	12577	R	R->R
12533	R	12578	R	R->R
12533	R	12579	R	R->R
12533	R	12580	R	R->R
12533	R	12581	R	R->R
12533	R	12582	R	R->R
12533	R	12583	R	R->R
12533	R	12584	R	R->R
12533	R	12585	R	R->R
12533	R	12586	R	R->R
12533	R	12587	R	R->R
12533	R	12588	R	R->R
12533	R	12589	R	R->R
12533	R	12590	R	R->R
12533	R	12591	R	R->R
12533	R	12592	R	R->R
12533	R	12593	R	R->R
12533	R	12594	R	R->R
12533	R	12595	R	R->R
12533	R	12596	R	R->R
12533	R	12597	R	R->R
12533	R	12598	R	R->R
12533	R	12599	R	R->R
12533	R	12600	R	R->R
12533	R	12601	R	R->R
12533	R	12602	R	R->R
12533	R	12603	R	R->R
12533	R	12604	R	R->R
12533	R	12605	R	R->R
12533	R	12606	R	R->R
12533	R	12607	R	R->R
12533	R	12608	R	R->R
12533	R	12609	R	R->R
12533	R	12610	R	R->R
12533	R	12611	R	R->R
12533	R	12612	R	R->R
12533	R	12613	R	R->R
12533	R	12614	R	R->R
12533	R	12615	R	R->R
12533	R	12616	R	R->R
12533	R	12617	R	R->R
12533	R	12618	R	R->R
12533	R	12619	R	R->R
12533	R	12620	R	R->R
12533	R	12621	R	R->R
12533	R	12622	R	R->R
12533	R	12623	R	R->R
12533	R	12624	R	R->R
12533	R	12625	R	R->R
12533	R	12626	R	R->R
12533	R	12627	R	R->R
12533	R	12628	R	R->R
12533	R	12629	R	R->R
12533	R	12630	R	R->R
12533	R	12631	R	R->R
12533	R	12632	R	R->R
12533	R	12633	R	R->R
12533	R	12634	R	R->R
12533	R	12635	R	R->R
12533	R	12636	R	R->R
12533	R	12637	R	R->R
12533	R	12638	R	R->R
12533	R	12639	R	R->R
12533	R	12640	R	R->R
12533	R	12641	R	R->R
12533	R	12642	R	R->R
12533	R	12643	R	R->R
12533	R	12644	R	R->R
12533	R	12645	R	R->R
12533	R	12646	R	R->R
12533	R	12647	R	R->R
12533	R	12648	R	R->R
12533	R	12649	R	R->R
12533	R	12650	R	R->R
12533	R	12651	R	R->R
12533	R	12652	R	R->R
12533	R	12653	R	R->R
12533	R	12654	R	R->R
12533	R	12655	R	R->R
12533	R	12656	R	R->R
12533	R	12657	R	R->R
12533	R	12658	R	R->R
12533	R	12659	R	R->R
12533	R	12660	R	R->R
12533	R	12661	R	R->R
12533	R	12662	R	R->R
12533	R	12663	R	R->R
12533	R	12664	R	R->R
12533	R	12665	R	R->R
12533	R	12666	R	R->R
12533	R	12667	R	R->R
12533	R	12668	R	R->R
12533	R	12669	R	R->R
12533	R	12670	R	R->R
12533	R	12671	R	R->R
12533	R	12672	R	R->R
12533	R	12673	R	R->R
12533	R	12674	R	R->R
12533	R	12675	R	R->R
12533	R	12676	R	R->R
12533	R	12677	R	R->R
12533	R	12678	R	R->R
12533	R	12679	R	R->R
12533	R	12680	R	R->R
12533	R	12681	R	R->R
12533	R	12682	R	R->R
12533	R	12683	R	R->R
12533	R	12684	R	R->R
12533	R	12685	R	R->R
12533	R	12686	R	R->R
12533	R	12687	R	R->R
12533	R	12688	R	R->R
12533	R	12689	R	R->R
12533	R	12690	R	R->R
12533	R	12691	R	R->R
12533	R	12692	R	R->R
12533	R	12693	R	R->R
12533	R	12694	R	R->R
12533	R	12695	R	R->R
12533	R	12696	R	R->R
12533	R	12697	R	R->R
12533	R	12698	R	R->R
12533	R	12699	R	R->R
12533	R	12700	R	R->R
12533	R	12701	R	R->R
12533	R	12702	R	R->R
12533	R	12703	R	R->R
12533	R	12704	R	R->R
12533	R	12705	R	R->R
12533	R	12706	R	R->R
12533	R	12707	R	R->R
12533	R	12708	R	R->R
12533	R	12709	R	R->R
12533	R	12710	R	R->R
12533	R	12711	R	R->R
12533	R	12712	R	R->R
12533	R	12713	R	R->R
12533	R	12714	R	R->R
12533	R	12715	R	R->R
12533	R	12716	R	R->R
12533	R	12717	R	R->R
12533	R	12718	R	R->R
12533	R	12719	R	R->R
12533	R	12720	R	R->R
12533	R	12721	R	R->R
12533	R	12722	R	R->R
12533	R	12723	R	R->R
12533	R	12724	R	R->R
12533	R	12725	R	R->R
12533	R	12726	R	R->R
12533	R	12727	R	R->R
12533	R	12728	R	R->R
12533	R	12729	R	R->R
12533	R	12730	R	R->R
12533	R	12731	R	R->R
12533	R	12732	R	R->R
12533	R	12733	R	R->R
12533	R	12734	R	R->R
12533	R	12735	R	R->R
12533	R	12736	R	R->R
12533	R	12737	R	R->R
12533	R	12738	R	R->R
12533	R	12739	R	R->R
12533	R	12740	R	R->R
12533	R	12741	R	R->R
12533	R	12742	R	R->R
12533	R	12743	R	R->R
12533	R	12744	R	R->R
12533	R	12745	R	R->R
12533	R	12746	R	R->R
12533	R	12747	R	R->R
12533	R	12748	R	R->R
12533	R	12749	R	R->R
12533	R	12750	R	R->R
12533	R	12751	R	R->R
12533	R	12752	R	R->R
12533	R	12753	R	R->R
12533	R	12754	R	R->R
12533	R	12755	R	R->R
12533	R	12756	R	R->R
12533	R	12757	R	R->R
12533	R	12758	R	R->R
12533	R	12759	R	R->R
12533	R	12760	R	R->R
12533	R	12761	R	R->R
12533	R	12762	R	R->R
12533	R	12763	R	R->R
12533	R	12764	R	R->R
12533	R	12765	R	R->R
12533	R	12766	R	R->R
12533	R	12767	R	R->R
12533	R	12768	R	R->R
12533	R	12769	R	R->R
12533	R	12770	R	R->R
12533	R	12771	R	R->R
12533	R	12772	R	R->R
12533	R	12773	R	R->R
12533	R	12533	R	R->R
12533	R	12774	R	R->R
12533	R	12775	R	R->R
12533	R	12776	R	R->R
12533	R	12777	R	R->R
12533	R	12778	R	R->R
12533	R	12779	R	R->R
12533	R	12780	R	R->R
12533	R	12781	R	R->R
12533	R	12782	R	R->R
12533	R	12783	R	R->R
12533	R	12784	R	R->R
12533	R	12785	R	R->R
12533	R	12786	R	R->R
12533	R	12787	R	R->R
12533	R	12788	R	R->R
12533	R	12789	R	R->R
12533	R	12790	R	R->R
12533	R	12791	R	R->R
12533	R	12792	R	R->R
12533	R	12793	R	R->R
12533	R	12794	R	R->R
12533	R	12795	R	R->R
12533	R	12796	R	R->R
12797	R	2222	U	R-U
2222	U	12798	R	U-R
2222	U	12799	R	U-R
2222	U	12800	R	U-R
2222	U	12797	R	U-R
12801	R	2223	U	R-U
2223	U	12802	R	U-R
2223	U	12801	R	U-R
2223	U	12803	R	U-R
2223	U	12804	R	U-R
2223	U	12805	R	U-R
2223	U	12806	R	U-R
12801	R	12807	R	R->R
12801	R	12808	R	R->R
12801	R	12809	R	R->R
12801	R	12810	R	R->R
12801	R	12811	R	R->R
12801	R	12812	R	R->R
12801	R	12813	R	R->R
12801	R	12814	R	R->R
12801	R	12815	R	R->R
12801	R	12816	R	R->R
12801	R	12817	R	R->R
12801	R	12818	R	R->R
12801	R	12819	R	R->R
12801	R	12820	R	R->R
12801	R	12821	R	R->R
12801	R	12822	R	R->R
12801	R	12823	R	R->R
12801	R	12824	R	R->R
12801	R	12825	R	R->R
12801	R	12826	R	R->R
12801	R	12827	R	R->R
12801	R	12828	R	R->R
12801	R	12829	R	R->R
12801	R	12830	R	R->R
12801	R	12831	R	R->R
12801	R	12832	R	R->R
12801	R	12833	R	R->R
12801	R	12834	R	R->R
12801	R	12835	R	R->R
12801	R	12836	R	R->R
12801	R	12837	R	R->R
12801	R	12838	R	R->R
12801	R	12839	R	R->R
12801	R	12840	R	R->R
12801	R	12841	R	R->R
12801	R	12842	R	R->R
12801	R	12843	R	R->R
12801	R	12844	R	R->R
12801	R	12845	R	R->R
12801	R	12846	R	R->R
12801	R	12801	R	R->R
12801	R	12847	R	R->R
12801	R	12848	R	R->R
12801	R	12849	R	R->R
12801	R	12850	R	R->R
12801	R	12851	R	R->R
12801	R	12852	R	R->R
2223	U	2224	U	U->U
2223	U	2225	U	U->U
2223	U	2226	U	U->U
2223	U	2227	U	U->U
2223	U	2228	U	U->U
2223	U	2229	U	U->U
2223	U	2230	U	U->U
2223	U	2231	U	U->U
2223	U	2232	U	U->U
2223	U	2233	U	U->U
2223	U	2234	U	U->U
2223	U	2235	U	U->U
2223	U	2236	U	U->U
2223	U	2237	U	U->U
2223	U	2238	U	U->U
2223	U	2239	U	U->U
2223	U	2240	U	U->U
2223	U	2241	U	U->U
2223	U	407	U	U->U
2223	U	2242	U	U->U
2223	U	2243	U	U->U
2223	U	2244	U	U->U
2223	U	2245	U	U->U
2223	U	2246	U	U->U
2223	U	2247	U	U->U
2223	U	2248	U	U->U
2223	U	2249	U	U->U
2223	U	2250	U	U->U
2223	U	2251	U	U->U
2223	U	2252	U	U->U
2223	U	2253	U	U->U
2223	U	2254	U	U->U
2223	U	2255	U	U->U
2223	U	2256	U	U->U
2223	U	2257	U	U->U
2223	U	2258	U	U->U
2223	U	2259	U	U->U
2223	U	2260	U	U->U
2223	U	2261	U	U->U
2223	U	2262	U	U->U
2223	U	2263	U	U->U
2223	U	2264	U	U->U
2223	U	2265	U	U->U
2223	U	2266	U	U->U
2223	U	2267	U	U->U
2223	U	2268	U	U->U
2223	U	2269	U	U->U
2223	U	2270	U	U->U
2223	U	2271	U	U->U
2223	U	2272	U	U->U
2223	U	2273	U	U->U
2223	U	2274	U	U->U
2223	U	2275	U	U->U
2223	U	2276	U	U->U
2223	U	2277	U	U->U
2223	U	2278	U	U->U
2223	U	2279	U	U->U
2223	U	2280	U	U->U
2267	U	2223	U	U->U
2252	U	2223	U	U->U
2238	U	2223	U	U->U
2239	U	2223	U	U->U
2270	U	2223	U	U->U
2272	U	2223	U	U->U
2265	U	2223	U	U->U
2245	U	2223	U	U->U
2279	U	2223	U	U->U
12853	R	2281	U	R-U
2281	U	12854	R	U-R
2281	U	12855	R	U-R
2281	U	12856	R	U-R
2281	U	12857	R	U-R
2281	U	12858	R	U-R
2281	U	12859	R	U-R
2281	U	12853	R	U-R
2281	U	12860	R	U-R
2281	U	12861	R	U-R
2281	U	2282	U	U->U
2281	U	2283	U	U->U
2281	U	2284	U	U->U
2281	U	2285	U	U->U
2281	U	2286	U	U->U
2281	U	2287	U	U->U
2281	U	2288	U	U->U
2281	U	2289	U	U->U
2281	U	2290	U	U->U
2287	U	2281	U	U->U
2291	U	2281	U	U->U
2289	U	2281	U	U->U
2290	U	2281	U	U->U
2286	U	2281	U	U->U
12862	R	2292	U	R-U
2292	U	12863	R	U-R
2292	U	12864	R	U-R
2292	U	12865	R	U-R
2292	U	12866	R	U-R
2292	U	12867	R	U-R
2292	U	12862	R	U-R
12862	R	12868	R	R->R
12862	R	12862	R	R->R
2292	U	2293	U	U->U
2292	U	2294	U	U->U
2292	U	2295	U	U->U
2292	U	2296	U	U->U
2292	U	2297	U	U->U
2292	U	2298	U	U->U
2292	U	2299	U	U->U
2292	U	2300	U	U->U
2292	U	2301	U	U->U
12869	R	2302	U	R-U
12870	R	2303	U	R-U
12871	R	2304	U	R-U
12872	R	2305	U	R-U
12873	R	2306	U	R-U
12874	R	2307	U	R-U
12875	R	2308	U	R-U
12876	R	2309	U	R-U
12877	R	2310	U	R-U
12878	R	2311	U	R-U
12879	R	2312	U	R-U
12880	R	2313	U	R-U
12881	R	2314	U	R-U
12882	R	2315	U	R-U
12883	R	2316	U	R-U
12884	R	2316	U	R-U
12885	R	2316	U	R-U
12886	R	2316	U	R-U
12887	R	2316	U	R-U
12888	R	2317	U	R-U
12889	R	2318	U	R-U
12890	R	2318	U	R-U
12891	R	2318	U	R-U
12892	R	2318	U	R-U
12893	R	2318	U	R-U
12894	R	2318	U	R-U
12895	R	2318	U	R-U
12896	R	2318	U	R-U
12897	R	2318	U	R-U
2318	U	2319	U	U->U
2318	U	2320	U	U->U
2318	U	1815	U	U->U
2318	U	2321	U	U->U
2319	U	2318	U	U->U
2322	U	2318	U	U->U
2323	U	2318	U	U->U
2324	U	2318	U	U->U
2325	U	2318	U	U->U
2326	U	2318	U	U->U
2327	U	2318	U	U->U
2328	U	2318	U	U->U
2329	U	2318	U	U->U
2330	U	2318	U	U->U
2331	U	2318	U	U->U
2332	U	2318	U	U->U
2333	U	2318	U	U->U
1540	U	2318	U	U->U
2334	U	2318	U	U->U
2335	U	2318	U	U->U
2336	U	2318	U	U->U
2337	U	2318	U	U->U
2338	U	2318	U	U->U
2339	U	2318	U	U->U
2340	U	2318	U	U->U
2341	U	2318	U	U->U
2342	U	2318	U	U->U
2343	U	2318	U	U->U
2344	U	2318	U	U->U
2345	U	2318	U	U->U
2320	U	2318	U	U->U
2346	U	2318	U	U->U
12898	R	2318	U	R-U
2318	U	12899	R	U-R
2318	U	12900	R	U-R
2318	U	12901	R	U-R
2318	U	12902	R	U-R
2318	U	12903	R	U-R
2318	U	12904	R	U-R
2318	U	12905	R	U-R
12906	R	12898	R	R->R
12898	R	12907	R	R->R
12898	R	12908	R	R->R
12898	R	12909	R	R->R
12898	R	12910	R	R->R
12898	R	12911	R	R->R
12898	R	12912	R	R->R
12898	R	12913	R	R->R
12898	R	12914	R	R->R
12898	R	12915	R	R->R
12898	R	12916	R	R->R
12898	R	12917	R	R->R
12898	R	12918	R	R->R
12898	R	12919	R	R->R
12898	R	12920	R	R->R
12898	R	12921	R	R->R
12898	R	12922	R	R->R
12898	R	12923	R	R->R
12898	R	12924	R	R->R
12898	R	12925	R	R->R
